性别,宗教,政治面貌,学历,学科,是否干部,社团类型,成长环境,是否接受过资助,大学是否志愿服务,项目开展频率,项目活动次数,活动持续时间,选择服务时间,参与项目总数,服务总时长,往返车程,服务类型之环保,社区,福利机构,助学助教,博物馆等,大型活动,其他,参与途径之学校社团,学院及班组织,校外项目,老师提供,其他途径,角色,培训情况,培训者,动机之增长才干,奉献社会,结交朋友,跟风,现实因素,其他动机,初衷实现,服务中断,中断服务之时间过多,不能自身能力,不认同项目目标,失去新鲜感,缺培训无法胜任,不认同组织形式,其他原因,争执,争执对象,争执强度,个人责任,个人处置,争执影响,未发生争执原因,挫折感,志愿服务现状满意度,过程快乐感,项目形式主义,解决困难主动性,志愿者素质,周围对志愿服务态度,服务后总结反馈,热情退却,服务提升能力,重视志愿者作用,F1,F2,F31,F32,F33,F34,满意度,动机实现,动机之被动,奉献社会1,动机之利他,动机之利己,动机之利己1,动机之利己2,动机之被动1,动机分布,动机分类,参加项目数,参加项目数量,满意度累计,失落,服务时间
2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,80.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,0.39272184568350477,0.48853249082624567,0.05295658298318285,0.022390428044421366,0.35188300342030127,0.8999232552226564,21.439812765339795,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,23.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,80.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,0.39272184568350477,0.48853249082624567,0.05295658298318285,0.022390428044421366,0.35188300342030127,0.8999232552226564,21.439812765339795,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,23.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,80.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,0.39272184568350477,0.48853249082624567,0.05295658298318285,0.022390428044421366,0.35188300342030127,0.8999232552226564,21.439812765339795,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,23.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,80.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,0.39272184568350477,0.48853249082624567,0.05295658298318285,0.022390428044421366,0.35188300342030127,0.8999232552226564,21.439812765339795,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,23.0,1.0,0.0
1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,-0.7884996974234517,-0.4277047315474938,-0.35452400425422775,0.04820319758172981,-0.6119608596316793,-0.872320580346247,-30.876211585354234,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,17.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,-0.7884996974234517,-0.4277047315474938,-0.35452400425422775,0.04820319758172981,-0.6119608596316793,-0.872320580346247,-30.876211585354234,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,17.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,-0.7884996974234517,-0.4277047315474938,-0.35452400425422775,0.04820319758172981,-0.6119608596316793,-0.872320580346247,-30.876211585354234,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,17.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,-0.7884996974234517,-0.4277047315474938,-0.35452400425422775,0.04820319758172981,-0.6119608596316793,-0.872320580346247,-30.876211585354234,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,17.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,30.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,30.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,30.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,30.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
1.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,40.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,6.0,3.0,3.0,2.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
1.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,40.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,6.0,3.0,3.0,2.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
1.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,40.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,6.0,3.0,3.0,2.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
1.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,40.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,6.0,3.0,3.0,2.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,1.1085328282402351,-0.7486815005544368,2.010418768654236,-1.176263528242204,-0.8959563962521829,0.31556108082621154,10.069636972946341,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,1.1085328282402351,-0.7486815005544368,2.010418768654236,-1.176263528242204,-0.8959563962521829,0.31556108082621154,10.069636972946341,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,1.1085328282402351,-0.7486815005544368,2.010418768654236,-1.176263528242204,-0.8959563962521829,0.31556108082621154,10.069636972946341,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,1.1085328282402351,-0.7486815005544368,2.010418768654236,-1.176263528242204,-0.8959563962521829,0.31556108082621154,10.069636972946341,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,-0.6407786768222314,0.00302892350665871,-0.03203547920323912,0.5273945752344561,-0.6619059522590567,-0.8588400688546881,-15.868882710567146,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,19.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,-1.0905025230645116,0.4950848986683357,-1.4252079690647532,0.06860629687409242,-0.256951116810407,0.9664157290680798,-19.348250033786485,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,-0.6407786768222314,0.00302892350665871,-0.03203547920323912,0.5273945752344561,-0.6619059522590567,-0.8588400688546881,-15.868882710567146,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,19.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,-1.0905025230645116,0.4950848986683357,-1.4252079690647532,0.06860629687409242,-0.256951116810407,0.9664157290680798,-19.348250033786485,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,-0.6407786768222314,0.00302892350665871,-0.03203547920323912,0.5273945752344561,-0.6619059522590567,-0.8588400688546881,-15.868882710567146,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,19.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,-1.0905025230645116,0.4950848986683357,-1.4252079690647532,0.06860629687409242,-0.256951116810407,0.9664157290680798,-19.348250033786485,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,-0.6407786768222314,0.00302892350665871,-0.03203547920323912,0.5273945752344561,-0.6619059522590567,-0.8588400688546881,-15.868882710567146,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,19.0,1.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,70.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,-1.0905025230645116,0.4950848986683357,-1.4252079690647532,0.06860629687409242,-0.256951116810407,0.9664157290680798,-19.348250033786485,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,1.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,70.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,2.0,-0.3281194974125763,-1.1935839660203993,-0.46814865513599824,-0.5448535936930811,0.22710591539147876,-1.3627324478487148,-36.45615332897442,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,24.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,70.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,2.0,-0.3281194974125763,-1.1935839660203993,-0.46814865513599824,-0.5448535936930811,0.22710591539147876,-1.3627324478487148,-36.45615332897442,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,24.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,70.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,2.0,-0.3281194974125763,-1.1935839660203993,-0.46814865513599824,-0.5448535936930811,0.22710591539147876,-1.3627324478487148,-36.45615332897442,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,24.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,70.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,,,,,3.0,3.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,2.0,-0.3281194974125763,-1.1935839660203993,-0.46814865513599824,-0.5448535936930811,0.22710591539147876,-1.3627324478487148,-36.45615332897442,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,24.0,0.0,0.0
1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,1.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,0.21700019479597293,0.09189810668266067,-0.1318865330060944,-0.41517265341433296,0.21136453771924674,0.8715962625652258,6.488015934801165,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,1.0,0.0
1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,1.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,0.21700019479597293,0.09189810668266067,-0.1318865330060944,-0.41517265341433296,0.21136453771924674,0.8715962625652258,6.488015934801165,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,1.0,0.0
1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,1.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,0.21700019479597293,0.09189810668266067,-0.1318865330060944,-0.41517265341433296,0.21136453771924674,0.8715962625652258,6.488015934801165,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,1.0,0.0
1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,1.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,0.21700019479597293,0.09189810668266067,-0.1318865330060944,-0.41517265341433296,0.21136453771924674,0.8715962625652258,6.488015934801165,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,1.0,0.0
2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,40.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,,,,,3.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,0.8874139067932061,-0.2976038587794249,-0.3238166410981347,-0.4777206620321605,1.603618268150956,0.24068106135700165,16.82645357596257,0.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,1.0,0.0
